year,DEP,Ludovic_proportion,Jean_proportion,Victor_proportion,Marie_proportion,Jeanne_proportion,Sophie_proportion
1989,16,0.00901408450704225,0.00225352112676056,0.00394366197183099,0.0271142672692059,0.00193673337637185,0.0109748224661072
1990,16,0.00410557184750733,0.00175953079178886,0.00703812316715543,0.018348623853211,0,0.0157273918741809
1991,16,0.00612369871402327,0.00306184935701163,0.00428658909981629,0.019294743845642,0,0.0166333998669328
1992,16,0.00840879689521345,0.00388098318240621,0.00452781371280724,0.0299860529986053,0,0.00697350069735007
1993,16,0.00418410041841004,0.00488145048814505,0.00697350069735007,0.0203007518796992,0.00300751879699248,0.00827067669172932
1994,16,0,0.00443458980044346,0.00591278640059128,0.0173913043478261,0.00395256916996047,0.00632411067193676
1995,16,0.00614754098360656,0.00341530054644809,0.00683060109289617,0.0316981132075472,0.0030188679245283,0.0060377358490566
1996,16,0.00736919675755343,0.00589535740604274,0.00810611643330877,0.024012393493416,0.00387296669248644,0.00387296669248644
1997,16,0.00225225225225225,0.00375375375375375,0.00825825825825826,0.0172839506172839,0.00329218106995885,0.00329218106995885
1998,16,0,0.00289855072463768,0.0123188405797101,0.0189423835832676,0.00710339384372534,0.00236779794790845
1999,16,0.00218023255813953,0,0.00944767441860465,0.0280528052805281,0.00495049504950495,0.00247524752475248
2000,16,0,0.00347463516330785,0.00833912439193885,0.0191540303272147,0.00558659217877095,0.00399042298483639
2001,16,0,0.00363372093023256,0.0101744186046512,0.0288230584467574,0.00640512409927942,0
2002,16,0.00226586102719033,0,0.00755287009063444,0.0154125113327289,0.0117860380779692,0
2003,16,0,0,0.00877893056664006,0.0121527777777778,0.0078125,0
2004,16,0,0.00306983883346124,0.00767459708365311,0.0125628140703518,0.00921273031825796,0
2005,16,0,0.00222057735011103,0.00814211695040711,0.0117967332123412,0.00635208711433757,0
2006,16,0,0,0.0079136690647482,0.0075503355704698,0.0100671140939597,0.00251677852348993
2007,16,0.00218023255813953,0.00290697674418605,0.00726744186046512,0.0159774436090226,0.0093984962406015,0.0037593984962406
2008,16,0,0,0.00510576221735959,0.00436681222707424,0.00698689956331878,0.00349344978165939
2009,16,0,0,0.00653061224489796,0.00970873786407767,0.00679611650485437,0
2010,16,0,0,0.00479233226837061,0.0100273473108478,0.00455788514129444,0
2011,16,0,0,0.00441306266548985,0.00490677134445535,0.00785083415112856,0
2012,16,0,0.00408496732026144,0.00326797385620915,0.00497512437810945,0.00796019900497512,0
2013,16,0,0,0.00248344370860927,0.00418410041841004,0.0104602510460251,0
2014,16,0,0,0.00436681222707424,0.00636942675159236,0.00955414012738853,0
2015,16,0,0.00378071833648393,0.0103969754253308,0,0.00601805416248746,0
2016,16,0,0.00282220131702728,0.00376293508936971,0.00356718192627824,0.0214030915576694,0
2017,16,0,0.0041025641025641,0.00512820512820513,0.00376411543287327,0.013801756587202,0.00501882057716437
2018,16,0,0.00419287211740042,0.0125786163522013,0,0.0122399020807834,0
1900,17,0,0.0486194477791116,0.00600240096038415,0.178338001867414,0.0438842203548086,0
1901,17,0,0.0450497642744893,0.00471451021477213,0.183968462549277,0.0481822163819536,0
1902,17,0,0.0567970204841713,0.0037243947858473,0.162837565497783,0.0382910116888351,0
1903,17,0,0.0511830033800097,0.00386286817962337,0.153620761825031,0.0481372959397237,0
1904,17,0,0.0519540229885057,0.00413793103448276,0.163149350649351,0.0438311688311688,0
1905,17,0,0.0581896551724138,0.00301724137931034,0.139655862344938,0.0456182472989196,0
1906,17,0,0.0704938792739553,0.00379907133811735,0.1372,0.0432,0
1907,17,0.00126156433978133,0.0656013456686291,0.00378469301934399,0.123851378345985,0.041949660407511,0
1908,17,0,0.0675562969140951,0.00333611342785655,0.122615803814714,0.0428182172051382,0
1909,17,0,0.0744595676541233,0.00400320256204964,0.114144861585135,0.0519529768676526,0
1910,17,0,0.0643203883495146,0.00202265372168285,0.102373887240356,0.0548961424332344,0
1911,17,0,0.0742509769865393,0.00217108119843682,0.0981326976559396,0.0516487882399682,0
1912,17,0,0.0644671975729996,0.00303375047402351,0.0902594960511471,0.0458819104926664,0
1913,17,0,0.0746677091477717,0.00234558248631744,0.10012111425111,0.043601130399677,0
1914,17,0,0.0760210270926001,0.00202183582693085,0.0828814872192099,0.0464756003098373,0
1915,17,0,0.0825743776563449,0.00242865816636308,0.0935601458080194,0.0486026731470231,0
1916,17,0,0.0756302521008403,0.00252100840336134,0.0836120401337793,0.0493311036789298,0
1917,17,0,0.0870519385515728,0.00292611558156547,0.0660980810234542,0.0447761194029851,0
1918,17,0,0.0921205098493627,0.00289687137891078,0.0680115273775216,0.046685878962536,0
1919,17,0,0.0928931169557918,0,0.0716666666666667,0.0527777777777778,0
1920,17,0,0.0857487922705314,0.00271739130434783,0.0534087338988376,0.0392711278667923,0
1921,17,0,0.0911169170476813,0,0.0541963456178383,0.0328275007742335,0
1922,17,0,0.0882254277088225,0,0.044238683127572,0.0360082304526749,0
1923,17,0,0.0881252126573664,0.00102075535896563,0.0517063081695967,0.0306790761806274,0
1924,17,0,0.0884053043182591,0,0.0453752181500873,0.037696335078534,0
1925,17,0,0.104572965702757,0,0.0435795076513639,0.0296074517631404,0
1926,17,0,0.0980521624298448,0.000990425883129746,0.0309007232084155,0.0292570677186062,0
1927,17,0,0.0946765498652291,0,0.0332455562870309,0.0230414746543779,0
1928,17,0,0.0845070422535211,0,0.0372937293729373,0.0201320132013201,0
1929,17,0,0.0954383694597218,0,0.0299342105263158,0.0203947368421053,0
1930,17,0,0.0891120175713837,0,0.032481866918953,0.0182907600126143,0
1931,17,0,0.101547987616099,0,0.0381107491856678,0.0146579804560261,0
1932,17,0,0.102968460111317,0,0.0331061343719572,0.0152547874066861,0
1933,17,0,0.112591605596269,0.000999333777481679,0.035305985205111,0.0201748486886348,0
1934,17,0,0.10163278907031,0.000999666777740753,0.0318602261048304,0.0157588215142172,0
1935,17,0,0.126495726495726,0,0.0375354107648725,0.0134560906515581,0
1936,17,0,0.121461841633823,0,0.0308417997097242,0.0163280116110305,0
1937,17,0,0.129251700680272,0,0.0354315868827742,0.0139464756879005,0
1938,17,0,0.142070484581498,0,0.0489130434782609,0.0116459627329193,0
1939,17,0,0.149253731343284,0.00106609808102345,0.0483983286908078,0.0107938718662953,0
1940,17,0,0.163905534014804,0,0.0571532580997452,0.00982890425919185,0
1941,17,0,0.18218954248366,0,0.062780269058296,0.00652262535670607,0
1942,17,0,0.178545187362234,0,0.0655158885837583,0.00549234994115339,0
1943,17,0,0.194628751974724,0,0.0661740006718173,0.00436681222707424,0
1944,17,0,0.175292153589316,0,0.0777891504605936,0.00545888775162061,0
1945,17,0,0.160015060240964,0,0.0758370310609117,0.00564743848325938,0
1946,17,0,0.0979782270606532,0,0.0510858835143139,0.00320829220138203,0
1947,17,0,0.0621805792163543,0,0.04097605893186,0.00230202578268877,0
1948,17,0,0.0506550218340611,0,0.0251303935514462,0.00284495021337127,0
1949,17,0,0.0661393100417491,0,0.0339431872893597,0.00288878189696678,0
1950,17,0,0.0475378384139842,0,0.0314015238974833,0.00300161625490649,0
1951,17,0,0.0350246969016614,0,0.0213573801613669,0.00308495491219744,0
1952,17,0,0.0520924149956408,0,0.0290935320990623,0.000721327242125511,0
1953,17,0,0.028783449516528,0,0.0153220014364376,0.000718218817333014,0.00119703136222169
1954,17,0,0.0207695671184958,0,0.0117349286700414,0.000690289921767142,0.000690289921767142
1955,17,0,0.0181183147784327,0,0.014482597523943,0.000934361130576968,0.00116795141322121
1956,17,0,0.0142606406318561,0,0.0109302325581395,0.000697674418604651,0.00209302325581395
1957,17,0,0.0106595602931379,0,0.00514619883040936,0.000935672514619883,0.00280701754385965
1958,17,0,0.00835848618527978,0,0.00736015701668302,0.00122669283611384,0.00368007850834151
1959,17,0.00118035882908404,0.00613786591123702,0,0.00594353640416048,0,0.00619118375433383
